./test
10 READ/WRITE speed tests in CPU clock ticks for a 1073741824 bytes memory region (1000000 clock ticks per s)
WRITE		READ
11500146	11238985
11508605	11213572
11505905	11240251
11506493	11243157
11502727	11228195
11510910	11284382
11484883	11451699
11488951	11238381
11514030	11224302
11490547	11236179
